cik,ticker,year,val,tag
8818,AVY,2018,27200000.0,ShareBasedCompensation
8818,AVY,2019,30200000.0,ShareBasedCompensation
8818,AVY,2020,24000000.0,ShareBasedCompensation
8818,AVY,2021,24000000.0,ShareBasedCompensation
8818,AVY,2022,24000000.0,ShareBasedCompensation
8818,AVY,2023,37200000.0,ShareBasedCompensation
8818,AVY,2024,47400000.0,ShareBasedCompensation
8818,AVY,2025,27900000.0,ShareBasedCompensation
9389,BALL,2015,24500000.0,AllocatedShareBasedCompensationExpense
9389,BALL,2017,35000000.0,AllocatedShareBasedCompensationExpense
9389,BALL,2018,35000000.0,AllocatedShareBasedCompensationExpense
9389,BALL,2019,46000000.0,AllocatedShareBasedCompensationExpense
9389,BALL,2020,43000000.0,AllocatedShareBasedCompensationExpense
9389,BALL,2021,43000000.0,AllocatedShareBasedCompensationExpense
9389,BALL,2022,43000000.0,AllocatedShareBasedCompensationExpense
9389,BALL,2023,40000000.0,AllocatedShareBasedCompensationExpense
9389,BALL,2024,63000000.0,AllocatedShareBasedCompensationExpense
9389,BALL,2025,63000000.0,AllocatedShareBasedCompensationExpense
10456,BAX,2015,122000000.0,ShareBasedCompensation
10456,BAX,2016,115000000.0,ShareBasedCompensation
10456,BAX,2017,115000000.0,ShareBasedCompensation
10456,BAX,2018,115000000.0,ShareBasedCompensation
10456,BAX,2019,107000000.0,ShareBasedCompensation
10456,BAX,2020,130000000.0,ShareBasedCompensation
10456,BAX,2021,130000000.0,ShareBasedCompensation
10456,BAX,2022,130000000.0,ShareBasedCompensation
10456,BAX,2023,146000000.0,ShareBasedCompensation
10456,BAX,2024,114000000.0,ShareBasedCompensation
10456,BAX,2025,114000000.0,ShareBasedCompensation
10795,BDX,2015,100000000.0,ShareBasedCompensation
10795,BDX,2016,196000000.0,ShareBasedCompensation
10795,BDX,2017,196000000.0,ShareBasedCompensation
10795,BDX,2018,196000000.0,ShareBasedCompensation
10795,BDX,2019,174000000.0,ShareBasedCompensation
10795,BDX,2020,244000000.0,ShareBasedCompensation
10795,BDX,2021,244000000.0,ShareBasedCompensation
10795,BDX,2022,236000000.0,ShareBasedCompensation
10795,BDX,2023,229000000.0,ShareBasedCompensation
10795,BDX,2024,247000000.0,ShareBasedCompensation
10795,BDX,2025,247000000.0,ShareBasedCompensation
11544,WRB,2015,23784000.0,ShareBasedCompensation
11544,WRB,2016,37174000.0,ShareBasedCompensation
11544,WRB,2017,37174000.0,ShareBasedCompensation
11544,WRB,2018,37174000.0,ShareBasedCompensation
11544,WRB,2019,40490000.0,ShareBasedCompensation
11544,WRB,2020,49658000.0,ShareBasedCompensation
11544,WRB,2023,46680000.0,ShareBasedCompensation
11544,WRB,2024,54381000.0,ShareBasedCompensation
11544,WRB,2025,54381000.0,ShareBasedCompensation
12927,BA,2015,206000000.0,ShareBasedCompensation
12927,BA,2016,190000000.0,ShareBasedCompensation
12927,BA,2017,190000000.0,ShareBasedCompensation
12927,BA,2018,190000000.0,ShareBasedCompensation
12927,BA,2019,202000000.0,ShareBasedCompensation
12927,BA,2020,250000000.0,ShareBasedCompensation
12927,BA,2021,250000000.0,ShareBasedCompensation
12927,BA,2022,250000000.0,ShareBasedCompensation
12927,BA,2023,833000000.0,ShareBasedCompensation
12927,BA,2024,407000000.0,ShareBasedCompensation
12927,BA,2025,407000000.0,ShareBasedCompensation
14272,BMY,2015,191000000.0,ShareBasedCompensation
14272,BMY,2016,205000000.0,ShareBasedCompensation
14272,BMY,2017,205000000.0,ShareBasedCompensation
14272,BMY,2018,205000000.0,ShareBasedCompensation
14272,BMY,2019,199000000.0,ShareBasedCompensation
14272,BMY,2020,779000000.0,ShareBasedCompensation
14272,BMY,2021,779000000.0,ShareBasedCompensation
14272,BMY,2022,779000000.0,ShareBasedCompensation
14272,BMY,2023,583000000.0,ShareBasedCompensation
14272,BMY,2024,507000000.0,ShareBasedCompensation
14272,BMY,2025,507000000.0,ShareBasedCompensation
14693,BF-B,2015,11000000.0,ShareBasedCompensation
14693,BF-B,2016,15000000.0,ShareBasedCompensation
14693,BF-B,2017,15000000.0,ShareBasedCompensation
14693,BF-B,2018,15000000.0,ShareBasedCompensation
14693,BF-B,2019,14000000.0,ShareBasedCompensation
14693,BF-B,2020,11000000.0,ShareBasedCompensation
14693,BF-B,2021,11000000.0,ShareBasedCompensation
14693,BF-B,2022,11000000.0,ShareBasedCompensation
14693,BF-B,2023,12000000.0,ShareBasedCompensation
14693,BF-B,2024,25000000.0,ShareBasedCompensation
14693,BF-B,2025,25000000.0,ShareBasedCompensation
14693,BF-B,2026,25000000.0,ShareBasedCompensation
16918,STZ,2015,54000000.0,ShareBasedCompensation
16918,STZ,2016,54000000.0,ShareBasedCompensation
16918,STZ,2018,56100000.0,ShareBasedCompensation
16918,STZ,2020,60400000.0,ShareBasedCompensation
16918,STZ,2021,60400000.0,ShareBasedCompensation
16918,STZ,2022,60400000.0,ShareBasedCompensation
16918,STZ,2023,63000000.0,ShareBasedCompensation
16918,STZ,2024,63600000.0,ShareBasedCompensation
16918,STZ,2025,63600000.0,ShareBasedCompensation
16918,STZ,2026,63600000.0,ShareBasedCompensation
18230,CAT,2015,231000000.0,AllocatedShareBasedCompensationExpense
18230,CAT,2016,218000000.0,AllocatedShareBasedCompensationExpense
18230,CAT,2017,218000000.0,AllocatedShareBasedCompensationExpense
18230,CAT,2018,218000000.0,AllocatedShareBasedCompensationExpense
18230,CAT,2019,206000000.0,AllocatedShareBasedCompensationExpense
18230,CAT,2020,202000000.0,AllocatedShareBasedCompensationExpense
18230,CAT,2021,202000000.0,AllocatedShareBasedCompensationExpense
18230,CAT,2022,202000000.0,AllocatedShareBasedCompensationExpense
18230,CAT,2023,200000000.0,AllocatedShareBasedCompensationExpense
18230,CAT,2024,223000000.0,AllocatedShareBasedCompensationExpense
18230,CAT,2025,223000000.0,AllocatedShareBasedCompensationExpense
19617,JPM,2015,2219000000.0,ShareBasedCompensation
19617,JPM,2016,1940000000.0,ShareBasedCompensation
19617,JPM,2017,1940000000.0,ShareBasedCompensation
19617,JPM,2018,1940000000.0,ShareBasedCompensation
19617,JPM,2019,2070000000.0,ShareBasedCompensation
19617,JPM,2020,2451000000.0,ShareBasedCompensation
19617,JPM,2021,2451000000.0,ShareBasedCompensation
19617,JPM,2022,2451000000.0,ShareBasedCompensation
19617,JPM,2023,2929000000.0,ShareBasedCompensation
19617,JPM,2024,3504000000.0,ShareBasedCompensation
19617,JPM,2025,3504000000.0,ShareBasedCompensation
20286,CINF,2015,18000000.0,ShareBasedCompensation
20286,CINF,2016,23000000.0,ShareBasedCompensation
20286,CINF,2017,23000000.0,ShareBasedCompensation
20286,CINF,2018,23000000.0,ShareBasedCompensation
20286,CINF,2019,26000000.0,ShareBasedCompensation
20286,CINF,2020,31000000.0,ShareBasedCompensation
20286,CINF,2021,31000000.0,ShareBasedCompensation
21076,CLX,2015,35000000.0,ShareBasedCompensation
21076,CLX,2016,45000000.0,ShareBasedCompensation
21076,CLX,2017,45000000.0,ShareBasedCompensation
21076,CLX,2018,45000000.0,ShareBasedCompensation
21076,CLX,2019,51000000.0,ShareBasedCompensation
21076,CLX,2020,50000000.0,ShareBasedCompensation
21076,CLX,2021,50000000.0,ShareBasedCompensation
21076,CLX,2022,50000000.0,ShareBasedCompensation
21076,CLX,2023,50000000.0,ShareBasedCompensation
21076,CLX,2024,74000000.0,ShareBasedCompensation
21076,CLX,2025,74000000.0,ShareBasedCompensation
21344,KO,2015,227000000.0,ShareBasedCompensation
21344,KO,2016,258000000.0,ShareBasedCompensation
21344,KO,2017,258000000.0,ShareBasedCompensation
21344,KO,2018,258000000.0,ShareBasedCompensation
21344,KO,2019,219000000.0,ShareBasedCompensation
21344,KO,2020,126000000.0,ShareBasedCompensation
21344,KO,2021,126000000.0,ShareBasedCompensation
21344,KO,2022,126000000.0,ShareBasedCompensation
21344,KO,2023,337000000.0,ShareBasedCompensation
21344,KO,2024,286000000.0,ShareBasedCompensation
21344,KO,2025,286000000.0,ShareBasedCompensation
21665,CL,2015,128000000.0,ShareBasedCompensation
21665,CL,2016,123000000.0,ShareBasedCompensation
21665,CL,2017,123000000.0,ShareBasedCompensation
21665,CL,2018,123000000.0,ShareBasedCompensation
21665,CL,2019,127000000.0,ShareBasedCompensation
21665,CL,2020,107000000.0,ShareBasedCompensation
21665,CL,2021,107000000.0,ShareBasedCompensation
21665,CL,2022,107000000.0,ShareBasedCompensation
21665,CL,2023,135000000.0,ShareBasedCompensation
21665,CL,2024,135000000.0,ShareBasedCompensation
21665,CL,2025,135000000.0,ShareBasedCompensation
24545,TAP,2015,19500000.0,ShareBasedCompensation
24545,TAP,2016,29900000.0,ShareBasedCompensation
24545,TAP,2017,29900000.0,ShareBasedCompensation
24545,TAP,2018,29900000.0,ShareBasedCompensation
24545,TAP,2019,58300000.0,ShareBasedCompensation
24545,TAP,2020,24200000.0,ShareBasedCompensation
24545,TAP,2021,24200000.0,ShareBasedCompensation
24545,TAP,2022,24200000.0,ShareBasedCompensation
24545,TAP,2023,32100000.0,ShareBasedCompensation
24545,TAP,2024,43100000.0,ShareBasedCompensation
24545,TAP,2025,43100000.0,ShareBasedCompensation
24741,GLW,2015,54000000.0,ShareBasedCompensation
24741,GLW,2016,42000000.0,ShareBasedCompensation
24741,GLW,2019,46000000.0,ShareBasedCompensation
24741,GLW,2020,207000000.0,ShareBasedCompensation
24741,GLW,2021,207000000.0,ShareBasedCompensation
24741,GLW,2022,207000000.0,ShareBasedCompensation
24741,GLW,2023,190000000.0,ShareBasedCompensation
24741,GLW,2024,273000000.0,ShareBasedCompensation
24741,GLW,2025,273000000.0,ShareBasedCompensation
24741,GLW,2017,42000000.0,AllocatedShareBasedCompensationExpense
24741,GLW,2018,42000000.0,AllocatedShareBasedCompensationExpense
26172,CMI,2015,37000000.0,ShareBasedCompensation
26172,CMI,2016,32000000.0,ShareBasedCompensation
26172,CMI,2017,32000000.0,ShareBasedCompensation
26172,CMI,2018,32000000.0,ShareBasedCompensation
26172,CMI,2019,41000000.0,ShareBasedCompensation
26172,CMI,2020,31000000.0,ShareBasedCompensation
26172,CMI,2021,31000000.0,ShareBasedCompensation
26172,CMI,2022,30000000.0,AllocatedShareBasedCompensationExpense
26172,CMI,2023,36000000.0,AllocatedShareBasedCompensationExpense
26172,CMI,2024,100000000.0,AllocatedShareBasedCompensationExpense
26172,CMI,2025,100000000.0,AllocatedShareBasedCompensationExpense
27419,TGT,2015,106000000.0,ShareBasedCompensation
27419,TGT,2016,71000000.0,ShareBasedCompensation
27419,TGT,2017,112000000.0,ShareBasedCompensation
27419,TGT,2018,112000000.0,ShareBasedCompensation
27419,TGT,2019,112000000.0,ShareBasedCompensation
27419,TGT,2020,132000000.0,ShareBasedCompensation
27419,TGT,2021,147000000.0,ShareBasedCompensation
27419,TGT,2022,200000000.0,ShareBasedCompensation
27419,TGT,2023,251000000.0,ShareBasedCompensation
27419,TGT,2024,251000000.0,ShareBasedCompensation
27419,TGT,2025,251000000.0,ShareBasedCompensation
27904,DAL,2015,90000000.0,ShareBasedCompensation
27904,DAL,2016,105000000.0,ShareBasedCompensation
27904,DAL,2017,105000000.0,ShareBasedCompensation
27904,DAL,2018,154000000.0,ShareBasedCompensation
27904,DAL,2019,169000000.0,ShareBasedCompensation
27904,DAL,2020,119000000.0,AllocatedShareBasedCompensationExpense
27904,DAL,2021,119000000.0,AllocatedShareBasedCompensationExpense
27904,DAL,2022,119000000.0,AllocatedShareBasedCompensationExpense
27904,DAL,2023,149000000.0,AllocatedShareBasedCompensationExpense
27904,DAL,2024,236000000.0,AllocatedShareBasedCompensationExpense
27904,DAL,2025,236000000.0,AllocatedShareBasedCompensationExpense
29534,DG,2015,20961000.0,ShareBasedCompensation
29534,DG,2016,36967000.0,ShareBasedCompensation
29534,DG,2017,36967000.0,ShareBasedCompensation
29534,DG,2018,36967000.0,ShareBasedCompensation
29534,DG,2019,34323000.0,ShareBasedCompensation
29534,DG,2020,40879000.0,ShareBasedCompensation
29534,DG,2021,48589000.0,ShareBasedCompensation
29534,DG,2022,72712000.0,ShareBasedCompensation
29534,DG,2023,72712000.0,ShareBasedCompensation
29534,DG,2024,72712000.0,ShareBasedCompensation
29534,DG,2025,51891000.0,ShareBasedCompensation
29905,DOV,2015,30480000.0,ShareBasedCompensation
29905,DOV,2016,21015000.0,ShareBasedCompensation
29905,DOV,2017,21015000.0,ShareBasedCompensation
29905,DOV,2018,18650000.0,ShareBasedCompensation
29905,DOV,2019,24073000.0,ShareBasedCompensation
29905,DOV,2020,25026000.0,ShareBasedCompensation
29905,DOV,2021,25026000.0,ShareBasedCompensation
29905,DOV,2022,25026000.0,ShareBasedCompensation
29905,DOV,2023,31111000.0,ShareBasedCompensation
29905,DOV,2024,40359000.0,ShareBasedCompensation
29905,DOV,2025,40359000.0,ShareBasedCompensation
29989,OMC,2015,86300000.0,ShareBasedCompensation
29989,OMC,2016,93400000.0,ShareBasedCompensation
29989,OMC,2017,93400000.0,ShareBasedCompensation
29989,OMC,2018,93400000.0,ShareBasedCompensation
29989,OMC,2019,80200000.0,ShareBasedCompensation
29989,OMC,2020,70800000.0,ShareBasedCompensation
29989,OMC,2021,70800000.0,ShareBasedCompensation
29989,OMC,2022,70800000.0,ShareBasedCompensation
29989,OMC,2023,84700000.0,ShareBasedCompensation
29989,OMC,2024,91400000.0,ShareBasedCompensation
29989,OMC,2025,91400000.0,ShareBasedCompensation
31462,ECL,2015,69600000.0,ShareBasedCompensation
31462,ECL,2016,85700000.0,ShareBasedCompensation
31462,ECL,2017,85700000.0,ShareBasedCompensation
31462,ECL,2018,85700000.0,ShareBasedCompensation
31462,ECL,2019,90500000.0,ShareBasedCompensation
31462,ECL,2020,82100000.0,ShareBasedCompensation
31462,ECL,2021,82100000.0,ShareBasedCompensation
31462,ECL,2022,82100000.0,ShareBasedCompensation
31462,ECL,2023,89500000.0,ShareBasedCompensation
31462,ECL,2024,134800000.0,ShareBasedCompensation
31462,ECL,2025,134800000.0,ShareBasedCompensation
31791,RVTY,2015,17719000.0,ShareBasedCompensation
31791,RVTY,2016,17278000.0,ShareBasedCompensation
31791,RVTY,2017,17278000.0,ShareBasedCompensation
31791,RVTY,2018,17158000.0,ShareBasedCompensation
31791,RVTY,2019,25421000.0,ShareBasedCompensation
31791,RVTY,2020,29126000.0,ShareBasedCompensation
31791,RVTY,2021,29126000.0,ShareBasedCompensation
31791,RVTY,2022,26904000.0,ShareBasedCompensation
31791,RVTY,2023,29675000.0,ShareBasedCompensation
31791,RVTY,2024,51518000.0,ShareBasedCompensation
31791,RVTY,2025,41410000.0,ShareBasedCompensation
32604,EMR,2019,110000000.0,ShareBasedCompensation
32604,EMR,2020,110000000.0,ShareBasedCompensation
32604,EMR,2021,110000000.0,ShareBasedCompensation
32604,EMR,2022,110000000.0,ShareBasedCompensation
32604,EMR,2023,197000000.0,ShareBasedCompensation
32604,EMR,2024,260000000.0,ShareBasedCompensation
32604,EMR,2025,260000000.0,ShareBasedCompensation
32604,EMR,2015,221000000.0,AllocatedShareBasedCompensationExpense
32604,EMR,2016,145000000.0,AllocatedShareBasedCompensationExpense
32604,EMR,2017,145000000.0,AllocatedShareBasedCompensationExpense
32604,EMR,2018,145000000.0,AllocatedShareBasedCompensationExpense
33185,EFX,2015,32200000.0,ShareBasedCompensation
33185,EFX,2016,37100000.0,ShareBasedCompensation
33185,EFX,2017,37100000.0,ShareBasedCompensation
33185,EFX,2018,37100000.0,ShareBasedCompensation
33185,EFX,2019,38300000.0,ShareBasedCompensation
33185,EFX,2020,54700000.0,ShareBasedCompensation
33185,EFX,2021,54700000.0,ShareBasedCompensation
33185,EFX,2022,54700000.0,ShareBasedCompensation
33185,EFX,2023,54900000.0,ShareBasedCompensation
33185,EFX,2024,81600000.0,ShareBasedCompensation
33185,EFX,2025,81600000.0,ShareBasedCompensation
33213,EQT,2015,52618000.0,ShareBasedCompensation
33213,EQT,2016,44605000.0,ShareBasedCompensation
33213,EQT,2017,44605000.0,ShareBasedCompensation
33213,EQT,2018,44605000.0,ShareBasedCompensation
33213,EQT,2019,94592000.0,ShareBasedCompensation
33213,EQT,2020,19552000.0,ShareBasedCompensation
33213,EQT,2021,19552000.0,ShareBasedCompensation
33213,EQT,2022,19552000.0,ShareBasedCompensation
33213,EQT,2023,28169000.0,ShareBasedCompensation
33213,EQT,2024,158344000.0,ShareBasedCompensation
33213,EQT,2025,158344000.0,ShareBasedCompensation
34903,FRT,2015,10175000.0,ShareBasedCompensation
34903,FRT,2016,9917000.0,ShareBasedCompensation
34903,FRT,2017,9917000.0,ShareBasedCompensation
34903,FRT,2018,9917000.0,ShareBasedCompensation
34903,FRT,2019,10986000.0,ShareBasedCompensation
34903,FRT,2020,11924000.0,ShareBasedCompensation
34903,FRT,2021,11924000.0,ShareBasedCompensation
34903,FRT,2022,11924000.0,ShareBasedCompensation
34903,FRT,2023,13009000.0,ShareBasedCompensation
34903,FRT,2024,16357000.0,ShareBasedCompensation
35527,FITB,2015,78000000.0,ShareBasedCompensation
35527,FITB,2016,111000000.0,ShareBasedCompensation
35527,FITB,2017,111000000.0,ShareBasedCompensation
35527,FITB,2018,111000000.0,ShareBasedCompensation
35527,FITB,2019,118000000.0,ShareBasedCompensation
35527,FITB,2020,123000000.0,ShareBasedCompensation
35527,FITB,2021,123000000.0,ShareBasedCompensation
35527,FITB,2022,123000000.0,ShareBasedCompensation
35527,FITB,2023,120000000.0,ShareBasedCompensation
35527,FITB,2024,164000000.0,ShareBasedCompensation
35527,FITB,2025,164000000.0,ShareBasedCompensation
36104,USB,2015,129000000.0,AllocatedShareBasedCompensationExpense
36104,USB,2016,150000000.0,AllocatedShareBasedCompensationExpense
36104,USB,2017,150000000.0,AllocatedShareBasedCompensationExpense
36104,USB,2018,150000000.0,AllocatedShareBasedCompensationExpense
36104,USB,2019,163000000.0,AllocatedShareBasedCompensationExpense
36104,USB,2020,189000000.0,AllocatedShareBasedCompensationExpense
36104,USB,2021,189000000.0,AllocatedShareBasedCompensationExpense
36104,USB,2022,189000000.0,AllocatedShareBasedCompensationExpense
36104,USB,2023,207000000.0,AllocatedShareBasedCompensationExpense
36104,USB,2024,232000000.0,AllocatedShareBasedCompensationExpense
36104,USB,2025,232000000.0,AllocatedShareBasedCompensationExpense
36270,MTB,2015,55000000.0,AllocatedShareBasedCompensationExpense
36270,MTB,2016,65000000.0,AllocatedShareBasedCompensationExpense
36270,MTB,2017,65000000.0,AllocatedShareBasedCompensationExpense
36270,MTB,2018,65000000.0,AllocatedShareBasedCompensationExpense
36270,MTB,2019,61000000.0,AllocatedShareBasedCompensationExpense
36270,MTB,2020,80000000.0,AllocatedShareBasedCompensationExpense
36270,MTB,2021,80000000.0,AllocatedShareBasedCompensationExpense
36270,MTB,2022,80000000.0,AllocatedShareBasedCompensationExpense
36270,MTB,2023,85000000.0,AllocatedShareBasedCompensationExpense
36270,MTB,2024,116000000.0,AllocatedShareBasedCompensationExpense
36270,MTB,2025,116000000.0,AllocatedShareBasedCompensationExpense
37996,F,2015,159000000.0,ShareBasedCompensation
37996,F,2016,210000000.0,ShareBasedCompensation
37996,F,2017,210000000.0,ShareBasedCompensation
37996,F,2018,210000000.0,ShareBasedCompensation
37996,F,2019,246000000.0,ShareBasedCompensation
37996,F,2020,199000000.0,ShareBasedCompensation
37996,F,2021,199000000.0,ShareBasedCompensation
37996,F,2022,199000000.0,ShareBasedCompensation
37996,F,2023,305000000.0,ShareBasedCompensation
37996,F,2024,511000000.0,ShareBasedCompensation
37996,F,2025,511000000.0,ShareBasedCompensation
38777,BEN,2015,113400000.0,ShareBasedCompensation
38777,BEN,2016,131500000.0,ShareBasedCompensation
38777,BEN,2017,131500000.0,ShareBasedCompensation
38777,BEN,2018,131500000.0,ShareBasedCompensation
38777,BEN,2019,123400000.0,ShareBasedCompensation
38777,BEN,2020,122300000.0,ShareBasedCompensation
38777,BEN,2021,122300000.0,ShareBasedCompensation
38777,BEN,2022,122300000.0,ShareBasedCompensation
38777,BEN,2023,171900000.0,ShareBasedCompensation
38777,BEN,2024,246100000.0,ShareBasedCompensation
38777,BEN,2025,246100000.0,ShareBasedCompensation
40533,GD,2015,120000000.0,ShareBasedCompensation
40533,GD,2016,100000000.0,ShareBasedCompensation
40533,GD,2017,95000000.0,ShareBasedCompensation
40533,GD,2018,95000000.0,ShareBasedCompensation
40533,GD,2019,123000000.0,ShareBasedCompensation
40533,GD,2020,128000000.0,ShareBasedCompensation
40533,GD,2021,128000000.0,ShareBasedCompensation
40533,GD,2022,128000000.0,ShareBasedCompensation
40533,GD,2023,126000000.0,ShareBasedCompensation
40533,GD,2024,183000000.0,ShareBasedCompensation
